comments_count	country_code	created_at	creator_subscriptions	followers_count	followings_count	full_name	id	kind	likes_count	playlist_likes_count	verified	playlist_count	reposts_count	track_count	username	badges
0	US	2010-02-19T07:44:26Z	[{'product': {'id': 'creator-pro-unlimited'}}]	34973	19		639606	user	9	0	True	9	None	89	Tribal Seeds	{'pro': False, 'pro_unlimited': True, 'verified': True}
27	None	2010-09-29T16:21:56Z	[{'product': {'id': 'creator-pro-unlimited'}}]	2768018	25	VP Records	1803989	user	65	14	True	51	None	543	VP RECORDS	{'pro': False, 'pro_unlimited': True, 'verified': True}
51	US	2011-01-28T13:42:00Z	[{'product': {'id': 'creator-pro'}}]	4032	26	HONOREBEL	2915418	user	22	0	False	2	None	94	HONOREBEL  (PMG International Recording Artist)	{'pro': True, 'pro_unlimited': False, 'verified': False}
398	IT	2010-08-14T13:53:26Z	[{'product': {'id': 'creator-pro-unlimited'}}]	12479	1935		1507090	user	3967	265	True	59	None	376	Salvo Migliorini	{'pro': False, 'pro_unlimited': True, 'verified': True}
83	BR	2012-01-20T11:45:51Z	[{'product': {'id': 'free'}}]	141	552	João Pedro Agostinho	11005052	user	179	2	False	1	None	10	dangojp	{'pro': False, 'pro_unlimited': False, 'verified': False}
0	None	2021-02-04T14:25:52Z	[{'product': {'id': 'free'}}]	39	0		943337179	user	0	0	False	0	None	2	KARYO	{'pro': False, 'pro_unlimited': False, 'verified': False}
0	None	2021-01-05T14:23:20Z	[{'product': {'id': 'free'}}]	383	0		929960224	user	0	0	False	1	None	12	Blaiz Fayah	{'pro': False, 'pro_unlimited': False, 'verified': False}
1	AR	2010-08-26T01:58:54Z	[{'product': {'id': 'free'}}]	39498	4	Dread Mar I Oficial	1580653	user	1	0	True	11	None	201	Dread Mar I - Oficial	{'pro': False, 'pro_unlimited': False, 'verified': True}
1	None	2013-03-23T22:16:10Z	[{'product': {'id': 'free'}}]	460	0		39992572	user	2	1	False	1	None	14	Patrice Az Pûre Muday	{'pro': False, 'pro_unlimited': False, 'verified': False}
0	None	2020-07-31T08:33:43Z	[{'product': {'id': 'free'}}]	12	0		861140941	user	0	0	False	0	None	13	Deewunn	{'pro': False, 'pro_unlimited': False, 'verified': False}
0	AU	2011-09-13T08:27:30Z	[{'product': {'id': 'creator-pro-unlimited'}}]	17589	1750	NEAH CC4	7360236	user	0	0	False	0	None	50	RASTAHINÉ	{'pro': False, 'pro_unlimited': True, 'verified': False}
45	None	2012-10-18T17:20:06Z	[{'product': {'id': 'creator-pro-unlimited'}}]	612	133	Selector  Modah Hype	26414598	user	71	3	False	4	None	16	Savege Sound	{'pro': False, 'pro_unlimited': True, 'verified': False}
79	SE	2010-07-01T21:14:45Z	[{'product': {'id': 'creator-pro-unlimited'}}]	7118	30		1262905	user	146	7	True	13	None	167	safarisound	{'pro': False, 'pro_unlimited': True, 'verified': True}
544	US	2012-03-05T00:45:09Z	[{'product': {'id': 'creator-pro-unlimited'}}]	4188	7	Laurent Pope	13098413	user	15	0	False	0	None	56	Ranking Pope	{'pro': False, 'pro_unlimited': True, 'verified': False}
1	GB	2013-01-22T20:05:24Z	[{'product': {'id': 'free'}}]	295	188	Jack-A-Fella Records	33716504	user	0	0	False	0	None	3	Jack-A-Fella Records	{'pro': False, 'pro_unlimited': False, 'verified': False}
27	DE	2010-10-20T14:47:07Z	[{'product': {'id': 'free'}}]	2344	201		1958107	user	83	0	False	2	None	21	Power Punch Sound	{'pro': False, 'pro_unlimited': False, 'verified': False}
0	DE	2008-11-20T19:52:51Z	[{'product': {'id': 'creator-pro'}}]	56049	16		38873	user	33	3	False	3	None	11	Jr Blender	{'pro': True, 'pro_unlimited': False, 'verified': False}
0	None	2012-05-24T02:59:24Z	[{'product': {'id': 'free'}}]	713	0	Shavonda Stamps	17441178	user	1	0	False	2	None	5	Shavonda Stamps	{'pro': False, 'pro_unlimited': False, 'verified': False}
67	GB	2009-10-11T02:06:26Z	[{'product': {'id': 'creator-pro-unlimited'}}]	36563	306	Reggae  Roast	307375	user	338	55	True	55	None	337	ReggaeRoast	{'pro': False, 'pro_unlimited': True, 'verified': True}
10	NZ	2012-10-02T09:26:29Z	[{'product': {'id': 'creator-pro-unlimited'}}]	19855	45	Lomez Brown	25301044	user	43	1	False	0	None	30	LOMEZ BROWN MUSIC	{'pro': False, 'pro_unlimited': True, 'verified': False}
10	CL	2011-03-07T21:02:56Z	[{'product': {'id': 'free'}}]	86	35	Camilo Biava	3528160	user	8	1	False	1	None	13	Camilo Biava	{'pro': False, 'pro_unlimited': False, 'verified': False}
90	NC	2014-12-14T01:29:31Z	[{'product': {'id': 'free'}}]	171	192		127656899	user	1658	13	False	2	None	34	Lyon's 974	{'pro': False, 'pro_unlimited': False, 'verified': False}
0	None	2012-03-24T20:16:33Z	[{'product': {'id': 'free'}}]	958	0	Jerrel Kool J	14131655	user	0	0	False	0	None	1	Jerrel Kool J	{'pro': False, 'pro_unlimited': False, 'verified': False}
318	DE	2010-06-20T19:01:49Z	[{'product': {'id': 'creator-pro-unlimited'}}]	5146	189	Irie Ites Music	1207190	user	324	24	False	6	None	52	IRIE ITES MUSIC	{'pro': False, 'pro_unlimited': True, 'verified': False}
327	None	2015-03-14T14:59:50Z	[{'product': {'id': 'free'}}]	1307	0		143208082	user	62	0	False	1	None	28	Chuggz	{'pro': False, 'pro_unlimited': False, 'verified': False}
0	JM	2016-07-16T22:37:16Z	[{'product': {'id': 'free'}}]	9755	2	Bob Marley	241162676	user	10	1	False	1	None	8	Bob Marley	{'pro': False, 'pro_unlimited': False, 'verified': False}
123	AU	2011-01-28T04:29:20Z	[{'product': {'id': 'creator-pro-unlimited'}}]	3694	43		2912372	user	85	0	False	0	None	36	LeaNarMean	{'pro': False, 'pro_unlimited': True, 'verified': False}
0	HR	2012-05-23T20:30:06Z	[{'product': {'id': 'free'}}]	87	110	Stefan Lazarevski	17424222	user	13	1	False	0	None	5	Lazo11	{'pro': False, 'pro_unlimited': False, 'verified': False}
732	CA	2010-01-20T11:56:32Z	[{'product': {'id': 'free'}}]	2785579	66	Dub matix	542134	user	115	10	True	23	None	245	dubmatix	{'pro': False, 'pro_unlimited': False, 'verified': True}
0	US	2015-01-02T03:51:45Z	[{'product': {'id': 'creator-pro-unlimited'}}]	3574	0	Restricted  Zone	130883237	user	29	2	False	1	None	26	Restricted Zone	{'pro': False, 'pro_unlimited': True, 'verified': False}
4	None	2013-05-29T20:30:17Z	[{'product': {'id': 'free'}}]	74	6		46300102	user	4	0	False	0	None	18	Joshua Musik	{'pro': False, 'pro_unlimited': False, 'verified': False}
0	None	2013-04-10T18:41:42Z	[{'product': {'id': 'free'}}]	5517	76		41517761	user	7	0	False	2	None	37	Gong Brazil	{'pro': False, 'pro_unlimited': False, 'verified': False}
8	NZ	2016-04-09T15:37:53Z	[{'product': {'id': 'creator-pro-unlimited'}}]	3490	0		218233672	user	13	0	True	0	None	12	SAMMY LOW	{'pro': False, 'pro_unlimited': True, 'verified': True}
0	None	2015-12-08T23:37:47Z	[{'product': {'id': 'free'}}]	248	260		191945079	user	9	2	False	3	None	28	Cristiano C Pereira	{'pro': False, 'pro_unlimited': False, 'verified': False}
4	JM	2010-10-10T20:49:46Z	[{'product': {'id': 'creator-pro-unlimited'}}]	95296	15	Diggy British In.DIgg.Nation Collective	1884664	user	18	0	True	8	None	90	Protoje	{'pro': False, 'pro_unlimited': True, 'verified': True}
687	None	2013-09-09T17:08:46Z	[{'product': {'id': 'creator-pro-unlimited'}}]	267694	758		57447226	user	1917	21	True	43	None	209	Sam Feldt	{'pro': False, 'pro_unlimited': True, 'verified': True}
593	None	2011-01-23T19:08:36Z	[{'product': {'id': 'creator-pro-unlimited'}}]	33539	381	Sondre Alvestad	2852068	user	545	13	True	5	None	46	Sonny Alven	{'pro': False, 'pro_unlimited': True, 'verified': True}
24	None	2009-07-16T14:21:59Z	[{'product': {'id': 'creator-pro-unlimited'}}]	1724762	124	Spinnin' Records	175766	user	450	42	True	469	None	3164	Spinnin' Records	{'pro': False, 'pro_unlimited': True, 'verified': True}
8	None	2013-05-08T08:43:57Z	[{'product': {'id': 'creator-pro'}}]	25701	134	Icarus	44124801	user	37	14	True	24	None	98	Icarus	{'pro': True, 'pro_unlimited': False, 'verified': True}
104	US	2013-03-28T15:40:37Z	[{'product': {'id': 'free'}}]	212031	1875		40410772	user	413	32	True	451	None	3724	THUMP	{'pro': False, 'pro_unlimited': False, 'verified': True}
58	AU	2010-08-01T11:59:39Z	[{'product': {'id': 'creator-pro-unlimited'}}]	282797	418	RÜFÜS DU SOL	1431736	user	244	20	True	54	None	230	RÜFÜS DU SOL	{'pro': False, 'pro_unlimited': True, 'verified': True}
116	None	2015-08-16T14:35:30Z	[{'product': {'id': 'free'}}]	20723	2000	HEXA | Tastemaker Brand	168723520	user	9715	142	True	11	None	14	HEXA	{'pro': False, 'pro_unlimited': False, 'verified': True}
5	US	2009-12-01T16:37:12Z	[{'product': {'id': 'creator-pro-unlimited'}}]	4324	183	Karl Kling	415801	user	43	4	False	5	None	41	Karl Kling	{'pro': False, 'pro_unlimited': True, 'verified': False}
817	None	2011-07-23T02:18:14Z	[{'product': {'id': 'creator-pro-unlimited'}}]	4128	1225	Genius Loci FEST	6157222	user	1097	96	False	11	None	15	HENRY POPE	{'pro': False, 'pro_unlimited': True, 'verified': False}
762	DE	2009-10-22T10:12:59Z	[{'product': {'id': 'free'}}]	66861	21		329190	user	699	19	True	17	None	99	Satin Jackets	{'pro': False, 'pro_unlimited': False, 'verified': True}
412	None	2014-04-20T00:47:59Z	[{'product': {'id': 'free'}}]	17084	61	Nicolas & Dominik	90344989	user	117	3	True	3	None	13	Lakechild	{'pro': False, 'pro_unlimited': False, 'verified': True}
56	US	2010-09-27T23:30:02Z	[{'product': {'id': 'creator-pro-unlimited'}}]	85153	206		1792025	user	89	1	True	24	None	104	Poolside	{'pro': False, 'pro_unlimited': True, 'verified': True}
308	DE	2014-12-25T08:39:49Z	[{'product': {'id': 'creator-pro-unlimited'}}]	18317	46	Nico Pusch	129490297	user	198	8	True	22	None	225	Nico Pusch	{'pro': False, 'pro_unlimited': True, 'verified': True}
26	CA	2008-10-12T16:48:56Z	[{'product': {'id': 'creator-pro'}}]	24558	40		21313	user	11	1	True	14	None	43	eekkoo	{'pro': True, 'pro_unlimited': False, 'verified': True}
0	None	2011-10-12T23:57:02Z	[{'product': {'id': 'creator-pro-unlimited'}}]	230380	34	Nora En Pure	8040278	user	65	5	True	68	None	559	Nora En Pure	{'pro': False, 'pro_unlimited': True, 'verified': True}
165	None	2012-02-01T23:37:45Z	[{'product': {'id': 'creator-pro-unlimited'}}]	22183	368		11517400	user	772	161	False	44	None	153	Church	{'pro': False, 'pro_unlimited': True, 'verified': False}
65	US	2010-04-07T13:13:43Z	[{'product': {'id': 'creator-pro-unlimited'}}]	291472	25		833415	user	32	0	True	44	None	167	Tycho	{'pro': False, 'pro_unlimited': True, 'verified': True}
1431	NL	2010-03-16T14:03:09Z	[{'product': {'id': 'creator-pro-unlimited'}}]	127621	880	Alex Cruz	739873	user	262	87	True	89	None	88	Alex Cruz	{'pro': False, 'pro_unlimited': True, 'verified': True}
79	None	2011-03-31T13:21:40Z	[{'product': {'id': 'creator-pro-unlimited'}}]	1463104	2		3941306	user	4	0	True	93	None	5394	Mixmag	{'pro': False, 'pro_unlimited': True, 'verified': True}
294	None	2014-01-15T14:58:51Z	[{'product': {'id': 'creator-pro-unlimited'}}]	107301	1038	music to dance to	75297153	user	1239	78	True	28	None	78	HOTEL GARUDA	{'pro': False, 'pro_unlimited': True, 'verified': True}
420	None	2014-08-16T12:09:22Z	[{'product': {'id': 'free'}}]	17628	1014		109191881	user	1296	40	True	5	None	10	Tonton	{'pro': False, 'pro_unlimited': False, 'verified': True}
283	None	2012-03-27T17:35:11Z	[{'product': {'id': 'free'}}]	1553	131		14278900	user	2574	14	False	60	None	4	fokønoa	{'pro': False, 'pro_unlimited': False, 'verified': False}
0	None	2016-02-16T15:19:47Z	[{'product': {'id': 'free'}}]	33676	0		206473761	user	0	0	True	7	None	69	Fatima Yamaha	{'pro': False, 'pro_unlimited': False, 'verified': True}
48	FI	2010-04-28T18:51:44Z	[{'product': {'id': 'free'}}]	3563	166	Something Good	931678	user	120	2	False	3	None	19	SomethingGood	{'pro': False, 'pro_unlimited': False, 'verified': False}
102	None	2012-06-12T22:15:57Z	[{'product': {'id': 'free'}}]	750922	859		18604897	user	1132	34	True	31	None	171	ODESZA	{'pro': False, 'pro_unlimited': False, 'verified': True}
104	PT	2008-05-18T15:30:45Z	[{'product': {'id': 'free'}}]	68886	132	Luis Clara Gomes	2511	user	166	14	True	76	None	269	Moullinex	{'pro': False, 'pro_unlimited': False, 'verified': True}
46	DE	2008-07-02T11:25:00Z	[{'product': {'id': 'free'}}]	76276	114	!K7 Records	4870	user	48	1	True	30	None	259	!K7 Records	{'pro': False, 'pro_unlimited': False, 'verified': True}
3	None	2011-02-18T22:51:00Z	[{'product': {'id': 'creator-pro-unlimited'}}]	32920	0	Lil Silva	3231836	user	7	0	True	9	None	47	Lil Silva	{'pro': False, 'pro_unlimited': True, 'verified': True}
1237	None	2009-09-01T15:39:17Z	[{'product': {'id': 'creator-pro-unlimited'}}]	275229	111		237204	user	409	24	True	440	None	1931	Anjunadeep	{'pro': False, 'pro_unlimited': True, 'verified': True}
0	None	2019-10-04T12:56:54Z	[{'product': {'id': 'creator-pro'}}]	340	7		711855100	user	0	0	False	0	None	3	Julien Pastel	{'pro': True, 'pro_unlimited': False, 'verified': False}
97	FR	2010-01-21T17:35:06Z	[{'product': {'id': 'creator-pro-unlimited'}}]	86299	1246		546503	user	1075	30	True	9	None	58	Kartell	{'pro': False, 'pro_unlimited': True, 'verified': True}
117	None	2015-02-18T16:45:24Z	[{'product': {'id': 'creator-pro-unlimited'}}]	5703	565		139238951	user	137	16	False	16	None	70	SAAND	{'pro': False, 'pro_unlimited': True, 'verified': False}
128	US	2011-01-27T01:06:19Z	[{'product': {'id': 'creator-pro-unlimited'}}]	82719	66	Wes James	2896936	user	69	9	True	47	None	144	Le Youth	{'pro': False, 'pro_unlimited': True, 'verified': True}
4	NL	2009-05-20T13:30:46Z	[{'product': {'id': 'free'}}]	63546	35	Ariaan Olieroock & Peter Kriek	123600	user	4	0	True	44	None	217	16BL	{'pro': False, 'pro_unlimited': False, 'verified': True}
1526	DE	2009-05-26T21:21:52Z	[{'product': {'id': 'creator-pro'}}]	6181	267	Illy Noize	128305	user	5240	390	True	6	None	26	ILLY NOIZE	{'pro': True, 'pro_unlimited': False, 'verified': True}
1	US	2012-02-02T19:58:37Z	[{'product': {'id': 'free'}}]	233280	7		11554497	user	6	0	True	24	None	76	Rhyemusic	{'pro': False, 'pro_unlimited': False, 'verified': True}
267	None	2009-09-22T07:25:15Z	[{'product': {'id': 'creator-pro-unlimited'}}]	2564	1930		271607	user	489	20	False	20	None	67	Closer Orbit(s)	{'pro': False, 'pro_unlimited': True, 'verified': False}
2	None	2010-03-19T16:15:56Z	[{'product': {'id': 'creator-pro-unlimited'}}]	1077257	203	Martin Solveig	753091	user	61	1	True	71	None	301	martinsolveig	{'pro': False, 'pro_unlimited': True, 'verified': True}
0	AF	2011-04-06T12:00:21Z	[{'product': {'id': 'free'}}]	1071	0	HERPINA DERPINA	4044251	user	0	0	False	0	None	2	Deadmau5isawesome	{'pro': False, 'pro_unlimited': False, 'verified': False}
1	SE	2009-05-13T15:21:02Z	[{'product': {'id': 'free'}}]	3398145	1	Steve Angello	118312	user	16	3	True	27	None	166	steveangello	{'pro': False, 'pro_unlimited': False, 'verified': True}
62	US	2009-12-11T06:48:59Z	[{'product': {'id': 'creator-pro-unlimited'}}]	293631	83	Tommy Trash	440542	user	51	0	True	40	None	252	Tommy Trash	{'pro': False, 'pro_unlimited': True, 'verified': True}
0	FR	2011-05-25T14:29:00Z	[{'product': {'id': 'creator-pro-unlimited'}}]	2398163	8	David Guetta	4904351	user	0	1	True	153	None	656	David Guetta	{'pro': False, 'pro_unlimited': True, 'verified': True}
107	US	2010-07-03T21:02:30Z	[{'product': {'id': 'creator-pro-unlimited'}}]	1480967	16	Kaskade	1271874	user	41	4	True	83	None	590	Kaskade	{'pro': False, 'pro_unlimited': True, 'verified': True}
0	None	2014-03-06T15:09:56Z	[{'product': {'id': 'free'}}]	79108	0		83370688	user	0	0	True	12	None	63	Stromae	{'pro': False, 'pro_unlimited': False, 'verified': True}
17	NL	2009-10-05T12:18:59Z	[{'product': {'id': 'free'}}]	1924514	9	Robbert Hardwell	296190	user	549	69	True	135	None	580	HARDWELL	{'pro': False, 'pro_unlimited': False, 'verified': True}
75	US	2009-12-20T19:03:17Z	[{'product': {'id': 'creator-pro-unlimited'}}]	4267165	10		462658	user	12	1	True	25	None	160	Zedd	{'pro': False, 'pro_unlimited': True, 'verified': True}
2	NL	2009-06-12T15:33:31Z	[{'product': {'id': 'creator-pro-unlimited'}}]	1929096	6	Tiësto	141707	user	74	2	True	119	None	837	Tiësto	{'pro': False, 'pro_unlimited': True, 'verified': True}
33	US	2009-06-17T19:24:28Z	[{'product': {'id': 'creator-pro-unlimited'}}]	6136818	451	Dillon Francis	146393	user	54	2	True	43	None	277	DILLONFRANCIS	{'pro': False, 'pro_unlimited': True, 'verified': True}
379	TR	2010-07-09T21:40:01Z	[{'product': {'id': 'free'}}]	792	112	Sabri Cihan	1303717	user	210	9	False	1	None	23	Da_Hool	{'pro': False, 'pro_unlimited': False, 'verified': False}
98	US	2008-10-05T04:00:12Z	[{'product': {'id': 'creator-pro-unlimited'}}]	7102755	1152	diplo	16730	user	647	36	True	90	None	525	Diplo	{'pro': False, 'pro_unlimited': True, 'verified': True}
0	CA	2010-09-08T20:07:15Z	[{'product': {'id': 'creator-pro-unlimited'}}]	15968	2	Dragonette	1668007	user	9	1	True	35	None	194	Dragonette	{'pro': False, 'pro_unlimited': True, 'verified': True}
0	US	2010-07-22T22:23:53Z	[{'product': {'id': 'creator-pro-unlimited'}}]	827138	208	IGA Music	1377057	user	1003	123	True	280	None	2538	Interscope Records	{'pro': False, 'pro_unlimited': True, 'verified': True}
1	PE	2011-12-23T23:56:57Z	[{'product': {'id': 'free'}}]	368	25	Carlos Trucíos	10081570	user	38	1	False	0	None	22	Omar SHERIF	{'pro': False, 'pro_unlimited': False, 'verified': False}
7	NL	2012-03-20T14:38:54Z	[{'product': {'id': 'creator-pro-unlimited'}}]	168733	1	Protocol  Recordings	13909117	user	12	2	True	282	None	753	Protocol Recordings	{'pro': False, 'pro_unlimited': True, 'verified': True}
3837	None	2011-06-27T20:15:18Z	[{'product': {'id': 'creator-pro-unlimited'}}]	520525	16		5614319	user	20	0	True	34	None	473	Azureon: Surge	{'pro': False, 'pro_unlimited': True, 'verified': True}
5	NL	2009-06-16T11:22:36Z	[{'product': {'id': 'creator-pro-unlimited'}}]	269913	32	Sander van Doorn	144968	user	54	2	True	72	None	521	Sander van Doorn	{'pro': False, 'pro_unlimited': True, 'verified': True}
0	US	2011-01-10T19:17:58Z	[{'product': {'id': 'free'}}]	4857276	2	MGMT	2680724	user	0	0	True	21	None	102	whoismgmt	{'pro': False, 'pro_unlimited': False, 'verified': True}
15	US	2009-05-13T15:26:50Z	[{'product': {'id': 'creator-pro-unlimited'}}]	272014	12	Chris Lake	118319	user	38	2	True	24	None	155	Chris Lake	{'pro': False, 'pro_unlimited': True, 'verified': True}
78	US	2009-09-23T03:54:23Z	[{'product': {'id': 'free'}}]	620	440	Josh V	273455	user	380	5	False	0	None	6	JOSH V	{'pro': False, 'pro_unlimited': False, 'verified': False}
1546	NL	2010-09-16T07:48:13Z	[{'product': {'id': 'creator-pro-unlimited'}}]	328297	1	Bingo Players	1716289	user	106	18	True	50	None	433	Bingo Players	{'pro': False, 'pro_unlimited': True, 'verified': True}
107	None	2011-04-25T08:13:53Z	[{'product': {'id': 'creator-pro-unlimited'}}]	1497952	159		4360546	user	342	2	True	13	None	123	Kygo	{'pro': False, 'pro_unlimited': True, 'verified': True}
1	SE	2010-11-15T22:34:40Z	[{'product': {'id': 'free'}}]	383968	6	Little  Dragon	2158218	user	2	1	True	31	None	135	Little Dragon	{'pro': False, 'pro_unlimited': False, 'verified': True}
0	None	2010-10-14T15:26:28Z	[{'product': {'id': 'free'}}]	84973	2	The Temper Trap	1913517	user	1	0	True	50	None	134	The Temper Trap	{'pro': False, 'pro_unlimited': False, 'verified': True}
0	US	2013-01-24T15:13:55Z	[{'product': {'id': 'free'}}]	35232	136		33890021	user	0	0	True	4	None	67	Republic Records Staff	{'pro': False, 'pro_unlimited': False, 'verified': True}
108	NL	2009-11-03T15:38:33Z	[{'product': {'id': 'creator-pro-unlimited'}}]	3903221	3	Fadil El Ghoul	351064	user	839	8	True	57	None	595	R3HAB	{'pro': False, 'pro_unlimited': True, 'verified': True}
0	GB	2012-05-29T20:24:10Z	[{'product': {'id': 'creator-pro-unlimited'}}]	6736109	0	Ellie Goulding	17746794	user	0	0	True	65	None	235	Ellie Goulding	{'pro': False, 'pro_unlimited': True, 'verified': True}
0	GB	2011-07-18T13:55:06Z	[{'product': {'id': 'free'}}]	297837	3	Fatboy Slim	6046883	user	3	0	True	139	None	557	Fatboy Slim	{'pro': False, 'pro_unlimited': False, 'verified': True}
114	NL	2009-10-08T06:52:00Z	[{'product': {'id': 'creator-pro-unlimited'}}]	198802	2	Dannic	302173	user	519	43	True	58	None	273	DANNIC	{'pro': False, 'pro_unlimited': True, 'verified': True}
6	None	2010-07-27T14:15:45Z	[{'product': {'id': 'free'}}]	169695	12	Gareth Emery	1402458	user	103	0	True	78	None	549	garethemery	{'pro': False, 'pro_unlimited': False, 'verified': True}
99	US	2011-03-27T18:19:07Z	[{'product': {'id': 'free'}}]	227	119	Kienan	3872321	user	54	1	False	1	None	6	Kie	{'pro': False, 'pro_unlimited': False, 'verified': False}
3045	NL	2011-03-22T16:51:38Z	[{'product': {'id': 'creator-pro-unlimited'}}]	163377	69	Ferry Corsten	3787492	user	234	10	True	218	None	1968	ferry-corsten	{'pro': False, 'pro_unlimited': True, 'verified': True}
3	None	2010-06-29T18:54:59Z	[{'product': {'id': 'creator-pro-unlimited'}}]	4207754	0		1250904	user	6	0	True	15	None	85	Porter Robinson	{'pro': False, 'pro_unlimited': True, 'verified': True}
